DATE,STAR,LIKE,REVIEW
20210203,별표 5개 만점에 1개를 받았습니다.,4,진짜 엉망진창입니다ㅋ 세상에 전문적인게 하나도 없어요 앱도 그렇고 제일 심각한건 상담사들이나 톡상담 진짜 여기가 뭐하는 곳인지 교육도 안받은 사람들 앉혀 놓은 느낌? 어찌 상담할 때마다 매번 같은 느낌을 들게 하는지ㅋㅋ 제발 쿠팡이츠가 뭐하는 곳인지 사용자가 뭘 요구하는지는 알게 교육 좀 시키세요 앱 사용은 뭐..배민이랑 둘 다 하고 있는 입장에서 비교하기도 우습네요 갈 길이 멀구요..우선은 직원인지 알바인지 사람 교육부터 먼저 합시다요!
20210108,별표 5개 만점에 1개를 받았습니다.,2,정말 불편합니다 완성되지 않은 프로그램인듯한 느낌. 판매자는 하나도 고려하지 않은 최악이네요
20191017,별표 5개 만점에 1개를 받았습니다.,1,"쿠팡스토어 쿠팡배달파트너 동시 이용중인 사람으로써 한마디 조리시간으로 치타받는거 빼줘요 닭이 기름에 목욕하는 시간만 12분인데.. 설정한 시간에 맞추면 올라가고 그러던가.. 라이더 도착시간 제대로표기좀 조리시간에 맞춰올수있게 하든가 라이더 배정되면 음성으로알려주세요 스토어에서 라이더위치를 볼수있게 해주던가 시켜먹는 고객은 볼수있더만.. 어제 걸어서 배달하는사람들 배민처럼 보온가방 하나 들고 다니지않던데 파트너들 보온가방의무화 해야할듯 ☆☆스토어,파트너에게 꼭 필요한것들 조리시간 파트너한테 보여지게 해주세요 조리시간 20분 잡아두고 만들고있는데 10분만에 도착해서 5~10분정도 남았다고 하면 미안함 나도 파트너일을 하고있으니 아는부분이고 조리시간 알고도 빨리온거면 스토어는 파트너에게 미안한거 없고..파트너는 스토어에게 독촉,한숨푹푹 안하고 개망한 ai를 가진 쿠팡잇츠를 욕하겠죠..조리시간 공유안되는건 스토어랑 파트너를 이간질 시키고 쿠팡은 쏙~빠지겠다 이건데.."
20210104,별표 5개 만점에 1개를 받았습니다.,3,진짜 메뉴수정 답답해서 못해먹겠네요 메일보내도 몇일씩 함흥차사...
20210108,별표 5개 만점에 1개를 받았습니다.,,제발 알림설정좀 진동 선택 가능하게해주시죠.. 시대가 어느땐데 ㅡㅡ
20201021,별표 5개 만점에 5개를 받았습니다.,9,다좋은데 pc접수기기는 영수증도 뽑을수있게 해주세요 잘쓰고있습니다
20200630,별표 5개 만점에 4개를 받았습니다.,12,업소 두개 등록해주시고 한 폰에서 접수 못받으면 무슨소용이예요 배민처럼 등록한.매장.한번에.다 접수되게 해주세요
20191007,별표 5개 만점에 1개를 받았습니다.,9,십년넘게 스마트폰 쓰면서 알림설정안되는 앱은 이게 처음이네요 ㅡㅡ 무슨 귀신들린줄
20190619,별표 5개 만점에 3개를 받았습니다.,2,"겨우 3번 주문받아보네요. 배민,요기요에 비해 머가 문제인지 좀더 연구해야 할듯하네요"
20200628,별표 5개 만점에 2개를 받았습니다.,3,가격메뉴변동 및 추가기능이 부족
20200926,별표 5개 만점에 4개를 받았습니다.,3,신속하고 편리합니다 다만 결재를 늦게받을수있다는게좀 흠입니다
20201210,별표 5개 만점에 1개를 받았습니다.,6,완전 운영 너무잘하심^^ 오늘부로 해지합니다 절대 쿠팡사용안합니다 다신.
20190903,별표 5개 만점에 5개를 받았습니다.,,편리해서 좋아요
20201119,별표 5개 만점에 1개를 받았습니다.,1,업주인데 왜 삼성폰은 소리가 안멈추나요 ㅡㅡ
20210516,별표 5개 만점에 1개를 받았습니다.,2,배달요금이 개비싸요 저렴하게판매하는 자영업자들은 자원봉사하라는겁니까?
20210409,별표 5개 만점에 1개를 받았습니다.,1,안드로이드 5.0에서도 설치 될 수 있도록 해주세요.
20210304,별표 5개 만점에 1개를 받았습니다.,2,"스토어 고객센터든 매니저든 자기 실적만 중요하고 계약서도 없고 책임도 안지고 일처리는 늦고 촬영이나 계약, 오픈약속도 자기 마음대로. 이거때문에 스트레스받아서 쿠팡 대전지사 위치알면 가서 다 때려부수고 싶네요 진짜로 열받습니다 어떻게 이렇게 엿맥일수 있나 싶습니다 이거때문에 스트레스받아서 아무것도 못하겠습니다 진짜 입점하지마세요 말도 오지게 바꾸고 알려달라 닥달해야 합니다"
20200908,별표 5개 만점에 1개를 받았습니다.,2,답답하고 발전도 1도없는 고객만 리뷰남기면 뭐하나 답글달지도 못하고 업주들은 답답... 이래서 배민 잡겠나 싶음 배달 파트너들은 교육은 제대로 하는지도 궁금 배민꺼를 왜 들고가서 고객님한테 전달하다 1도 설명도안하고 다시매장가지고오고 영주증좀 확인하고 들고가야지 오히려 짜증내던디ㅋㅋ 고객센터는 통화하기도 힘듬 메뉴수정또한 신청하면 엄청걸림... 일본기업이라 느릿느릿한건가 배달만 빠르면 뭐해 업주들은 답답한게 많은데
20201216,별표 5개 만점에 1개를 받았습니다.,2,수수료 겁나 비싸네 배민이랑 요기요보다 더비싸다! 정말 최소금액 으로 배달받으면 무조건 손해네
20200926,별표 5개 만점에 5개를 받았습니다.,4,아주편리하고 좋아요 쿠팡만난것이 행운이예요
20200824,별표 5개 만점에 1개를 받았습니다.,3,일처리 진짜 안습 담당자는 통화 하기힘들고 요청을해도 참 답답합니다 에효 신규모집을 하지말던가 짜증만늘어나네
20210225,별표 5개 만점에 1개를 받았습니다.,,알람 꺼놔도 알람울린다고 써놨었는데 리뷰가 지워진거 같습니다. 리뷰를 일부러 지우시나요??
20210114,별표 5개 만점에 1개를 받았습니다.,5,폰으로 받으면 포스는 알아서 꺼지게좀 해주세요 짜증나죽겠네
20200329,별표 5개 만점에 1개를 받았습니다.,3,수수료 배달시간맞추기 자까틈
20210215,별표 5개 만점에 5개를 받았습니다.,5,넘조아요 시간이촉박하긴하지만 재료준비만되있으면괜찬아요
20210226,별표 5개 만점에 1개를 받았습니다.,2,매니저가 가게와서 깔아주지도 않음... 사장들한테 서비스도 개판이면서 돈이나 받아먹으려는 심뽀가 쓰레기임.
20200924,별표 5개 만점에 3개를 받았습니다.,2,품절시 검색 시스템이 있으면 좋겠습니다.
20200312,별표 5개 만점에 5개를 받았습니다.,2,메뉴조절이 힘듬
20210109,별표 5개 만점에 1개를 받았습니다.,1,이게 인간이 만든거냐 진짜 살다살다
20210225,별표 5개 만점에 5개를 받았습니다.,7,기사님너무빠르시고 이벤트도자주해서 좋은거같습니다
20210305,별표 5개 만점에 1개를 받았습니다.,3,쿠팡이츠 고객과 가맹점 배달라이더는 안중에도 없고 기준도 없고 지들 맘대로 하는구나 늦게 시작했으면 고객을 위할줄 알아라
20200305,별표 5개 만점에 1개를 받았습니다.,3,"배달의 민족때 배달대행에 시달려서 쿠팡이츠로 다시 시작을 했는데..역시 배달 하는사람들이 문제가 심합니다 직원 교육을 필요하다고 절실히 느껴집니다.""안녕하세요. 흔들지 말고 배달해주세요.""라고 하면 대답도 안하고 바로 흔들어서 갑니다.사진보면 다 흩어져서 배달되어있고 저희 한테도 불친절한데 손님한텐. 안봐도 뻔하죠. 게다가 갑질이 오집니다. 일거리는 우리 매장으로 부터 나오는데 말이죠. 코로나만 아니였으면 당장 해지 하고싶습니다."
20210203,별표 5개 만점에 1개를 받았습니다.,,진짜 하루하루 스트레스
20210226,별표 5개 만점에 1개를 받았습니다.,2,어떻게 이정도 규모의 회사에서 싱크하나 못맞추는지 도저히 이해가 안가네요
20210401,별표 5개 만점에 5개를 받았습니다.,2,사장님들 별점 살발하시네요 😭😭
20201030,별표 5개 만점에 1개를 받았습니다.,1,이상한 리뷰가 많은 어플!
20210321,별표 5개 만점에 1개를 받았습니다.,4,3주 사용해봤는데 이건 해지가 정답입니다 배민이나 계속 사용하는게 정신건강상 이롭습니다
20201005,별표 5개 만점에 1개를 받았습니다.,,별 하나 수집가들입니까 별하나도 아깝다
20201229,별표 5개 만점에 5개를 받았습니다.,1,주문 받기 좋고~흥했으면 좋겠네요!
20210626,별표 5개 만점에 1개를 받았습니다.,2,"고객리뷰작성에관해 사장님들은 댓글을달수없는게 너무불편하고,매장에서 조리시간과상관없이 라이더분들을 막보내주셔서 서로불편한감정이생깁니다"
20210310,별표 5개 만점에 1개를 받았습니다.,5,어플 설정 소리관련 업데이트 요망
20210203,별표 5개 만점에 1개를 받았습니다.,3,알림 다꺼도 지혼자 울리는 어플....처음보네요
20200620,별표 5개 만점에 5개를 받았습니다.,3,편하고 빨라요 배달중에 최고☆☆☆
20200727,별표 5개 만점에 1개를 받았습니다.,1,메뉴수정하는거 고객앱에 하나도 반영 안되는중 장사 어케하라는건지
20200721,별표 5개 만점에 2개를 받았습니다.,2,배민보다 많이 불편해요. 배민 셀프서비스 이런거 빨리 해주시길 바랍니다.
20201211,별표 5개 만점에 1개를 받았습니다.,1,알림설정이 불가. 근무하지 않을때도 알림 울려 불편
20210226,별표 5개 만점에 1개를 받았습니다.,3,콜센터 존재하기는 한건지 연결이 안돼내
20200430,별표 5개 만점에 1개를 받았습니다.,,가로모드 지원 쫌 빨리 부탁드립니다
20210106,별표 5개 만점에 1개를 받았습니다.,3,고객 요청사항이나 제때 처리 하시오
20191114,별표 5개 만점에 1개를 받았습니다.,1,시간이 금인 배달인데 자전거타고 와서 배달해주시네요 하.... ......
20200924,별표 5개 만점에 1개를 받았습니다.,,업데이트를 하면 뭐하는데요 그래봤자 구림 알람 좀 어떻게 해달라니까 능력이 안되면 하질 말아야지
20210226,별표 5개 만점에 1개를 받았습니다.,2,배민처럼 통합 배달 받는 프로그램 만드는게 그리 어렵나요
20200419,별표 5개 만점에 5개를 받았습니다.,4,빠르고 정확한 쿠팡 이츠 기대합니다!
20210217,별표 5개 만점에 1개를 받았습니다.,2,"쓰레기중에,쓰레기 과금방식과 시스템 등 이걸쓰는 자영업자 는 얼마나 장사가 안되는거야"
20190605,별표 5개 만점에 1개를 받았습니다.,,제발사라져줘라 쿠팡아!!!
20210221,별표 5개 만점에 1개를 받았습니다.,4,음량을 줄이거나 끌수가없네요 강압적인 조직문화.... 업계 소상공인들은 고객이 아닌가요?? 쿠팡 정말 이해안되네요^^;;
20210424,별표 5개 만점에 5개를 받았습니다.,6,쿠팡이츠란 어린나무가~ 고목이 되기를 바라며~^^
20190817,별표 5개 만점에 1개를 받았습니다.,,온오프 기능 없어서 너무 불편해요.
20190810,별표 5개 만점에 5개를 받았습니다.,2,쿠팡이츠가 배민보다 좋습니다 배민3년이용 고객인데 1인1배달시스템은 배민이 절대 따라올수 없습니다 무.조.건 언제 어느때라도 50분 이내에 배달되는 시스템도 배민이 따라올수 없습니다 배민은 빠를때도있고 늦을때도있고 몰리는 시간때는 또 늦고 쿠팡이츠는 그런일이 없네요 거기가 배민은 외국회사 넘어갔고 쿠팡은 우리민족 껍니다
20200806,별표 5개 만점에 1개를 받았습니다.,2,인간들아 영수증출력이 법적으로 중요한대 이거하나 처리못해서 2주이상 대기하냐? 영업사원은 매일 바쁜척^^ 부산에 금캐러가니? 매일부산이래ㅋㅋ 내가보낸 음식은 어느동네로 가는지 모름ㅋㅋ 쿠팡왈 배달은저희가책임집니다 ㅋㅋ 누가그걸모르니? 면종류음식은 거리체크 필수인걸모르나? 니네는 멀었어~~~~배민이 아무리 수수료 비싸다 오바떨어도 일처리는 제일깔끔해 배워라좀 니들은 별한개도 아까워
20200924,별표 5개 만점에 1개를 받았습니다.,3,후진거 투성이 배달중개 경험이 없으면 다른데 보고 베끼기라도하던가
20201205,별표 5개 만점에 1개를 받았습니다.,1,쿠팡 관리자들 너무 개판임. 승질나서 전화도 했는데 그냥 쓰라는 텔러 .. 고객관리 최악
20210118,별표 5개 만점에 1개를 받았습니다.,,18 니네가게냐 내가힘들어서 일찍문닫았는데 왜문자나전화로 거절눌렀다고난리야
20200926,별표 5개 만점에 1개를 받았습니다.,,알림좀진동으로되게는 언제되는겁니까
20210423,별표 5개 만점에 1개를 받았습니다.,1,이거만든새끼 대가리에총맞았음 ㅇㄱㄹㅇㅂㅂㅂㄱ
20200803,별표 5개 만점에 3개를 받았습니다.,,아직시스템이 미미한게 많아요
20210301,별표 5개 만점에 5개를 받았습니다.,,조리시간을 내가 입럭하니 좋아요
20201231,별표 5개 만점에 1개를 받았습니다.,1,불편 불편 불편 불편 배달에민족이 짱 시스템이 배달 전혀모르는 사람이 기획구성 배달가게 사장님들에게 조언을좀 구하세요
20210225,별표 5개 만점에 1개를 받았습니다.,9,아이디찾기기능이없네요
20200925,별표 5개 만점에 1개를 받았습니다.,,푸쉬알람좀 적당히 보내
20190606,별표 5개 만점에 5개를 받았습니다.,8,쿠팡이라 그런지 배달이 빠르네요
20210302,별표 5개 만점에 5개를 받았습니다.,1,빨라서 좋와요~
20190511,별표 5개 만점에 1개를 받았습니다.,1,아니 알림좀 꺼줘라! 알림 쫌! 끄게해달라고!
20201207,별표 5개 만점에 5개를 받았습니다.,1,코로나로 어려운 시기에 큰도움이 됩니다
20200822,별표 5개 만점에 1개를 받았습니다.,1,개떡임 그냥 배민좀보고 배우세요
20201206,별표 5개 만점에 1개를 받았습니다.,,고객센터 4가지 제로에요~ 극ㅎ
20210313,별표 5개 만점에 5개를 받았습니다.,,편리하고좋아요ㅡ~~
20190911,별표 5개 만점에 5개를 받았습니다.,15,화이팅!! 만드시느라 고생 많으셨어요!!!!
20201106,별표 5개 만점에 1개를 받았습니다.,2,완전 원시인 수준
20190416,별표 5개 만점에 5개를 받았습니다.,12,쿠팡이라 기대됩니다!!
20200924,별표 5개 만점에 5개를 받았습니다.,10,쿠팡 잘해주세요~
20190416,별표 5개 만점에 1개를 받았습니다.,,시간시스템이 최악
20190430,별표 5개 만점에 1개를 받았습니다.,1,모든면이별로다
20210225,별표 5개 만점에 1개를 받았습니다.,1,쿠팡이란 브랜드 평가절하되겟네
20210401,별표 5개 만점에 1개를 받았습니다.,3,배민 아니 요기요 라도 비슷하게 카피하시요
20210113,별표 5개 만점에 5개를 받았습니다.,16,쿠팡 화이팅! 샤오짠 화이팅!
20200828,별표 5개 만점에 5개를 받았습니다.,2,사용하기 편해요
20190528,별표 5개 만점에 5개를 받았습니다.,,사용하기 편리
20190731,별표 5개 만점에 5개를 받았습니다.,8,쿠팡 이츠 스토리 감사합니다
20190805,별표 5개 만점에 1개를 받았습니다.,1,이제 그만~~~
20190724,별표 5개 만점에 1개를 받았습니다.,,맨날 업데이트냐
20190506,별표 5개 만점에 1개를 받았습니다.,2,쓸데 없는 짓
20210306,별표 5개 만점에 5개를 받았습니다.,,좋아요. 빨라요!
20210401,별표 5개 만점에 1개를 받았습니다.,1,영수증 안나와요
20210225,별표 5개 만점에 1개를 받았습니다.,1,리뷰달게좀제발 손님번호나오게좀 제발
20210225,별표 5개 만점에 1개를 받았습니다.,1,가게 망하게하는앱
20210226,별표 5개 만점에 1개를 받았습니다.,1,암이다 모든게 암 걸린다
20200926,별표 5개 만점에 5개를 받았습니다.,,최고에요~^^
20210225,별표 5개 만점에 1개를 받았습니다.,,한 마디로 엿 같음
20201016,별표 5개 만점에 5개를 받았습니다.,,부가신고는 어떤게하나요?
20210225,별표 5개 만점에 1개를 받았습니다.,1,그냥 쓰레기 쓰레기 기업이 만든 쓰레기앱
20210414,별표 5개 만점에 1개를 받았습니다.,,개발자들아.. 월급 받기 미안하지 않니?
20210216,별표 5개 만점에 1개를 받았습니다.,,말할것도없음
20210120,별표 5개 만점에 1개를 받았습니다.,1,정신없슴ㅠㅠ
20210108,별표 5개 만점에 1개를 받았습니다.,,제발알람좀 ....
20210401,별표 5개 만점에 5개를 받았습니다.,,쿠팡 좋아요
20210227,별표 5개 만점에 5개를 받았습니다.,,좋아요~^^
20200402,별표 5개 만점에 1개를 받았습니다.,2,배민 카피라도 하세요
20201210,별표 5개 만점에 1개를 받았습니다.,,누구를위한 앱인지
20210217,별표 5개 만점에 1개를 받았습니다.,,업체등록은 어떻게하나요?
20200930,별표 5개 만점에 5개를 받았습니다.,11,제발 배민좀잡자 김정은 보다더독재다시스템개판점주들무시
20201222,별표 5개 만점에 1개를 받았습니다.,,준비완료 버튼 눌러도 기사 오는시간이 왔다갔다함 10분눌러도 15분눌러도 제시간에 안옴 온다음 준비하면 준비누르라고 문자옴 10분 15분에 준비해놔도 기사가 언제 올지모르니 미리준비못함 기사온다음 조리시작하면 기사가 빨리해달라고 재촉함. 어떻케 해야하나요? 요기요랑 배민1은 미리준비함 왜? 거의 시간 맞추어서 온다는 신뢰가있음
20210104,별표 5개 만점에 5개를 받았습니다.,,"배달시간지연되지않아서 좋은점우천시승용차로 배달가능한점굿ㆍ 한집방문굿,"
20190501,별표 5개 만점에 1개를 받았습니다.,,"메뉴수정, 가격등등 직접 할수있는게 거의 없네요"
20210817,별표 5개 만점에 5개를 받았습니다.,,좋아요
20210817,별표 5개 만점에 1개를 받았습니다.,,개같음
20210816,별표 5개 만점에 1개를 받았습니다.,1,아니아니요
20210608,별표 5개 만점에 5개를 받았습니다.,,굳
20210712,별표 5개 만점에 3개를 받았습니다.,,좋아요
20210321,별표 5개 만점에 5개를 받았습니다.,,조아요
20210401,별표 5개 만점에 1개를 받았습니다.,2,그지 같다
20210413,별표 5개 만점에 5개를 받았습니다.,,짱
20210303,별표 5개 만점에 5개를 받았습니다.,,굿
20210225,별표 5개 만점에 5개를 받았습니다.,,좋아요
20210225,별표 5개 만점에 5개를 받았습니다.,,편하고 빠릅니다
20210225,별표 5개 만점에 1개를 받았습니다.,,ㄴㅁ현
20210323,별표 5개 만점에 1개를 받았습니다.,,그저 최악
20210301,별표 5개 만점에 1개를 받았습니다.,,최악!!!
20210228,별표 5개 만점에 5개를 받았습니다.,1,좋아요
20210119,별표 5개 만점에 5개를 받았습니다.,,좋아요
20210130,별표 5개 만점에 5개를 받았습니다.,,방콕스토리
20210225,별표 5개 만점에 5개를 받았습니다.,,멋져요
20210131,별표 5개 만점에 1개를 받았습니다.,1,별루임 흥흥
20210225,별표 5개 만점에 1개를 받았습니다.,,그냥쓰래기
20210113,별표 5개 만점에 4개를 받았습니다.,3,좋아요
20210404,별표 5개 만점에 5개를 받았습니다.,,따봉
20201209,별표 5개 만점에 5개를 받았습니다.,,좋아요
20201219,별표 5개 만점에 1개를 받았습니다.,,겨고루루
20201206,별표 5개 만점에 5개를 받았습니다.,1,베리굿
20210109,별표 5개 만점에 5개를 받았습니다.,,만족
20201109,별표 5개 만점에 5개를 받았습니다.,,좋아용
20210225,별표 5개 만점에 5개를 받았습니다.,,좋아요ㅋㅋㅋ
20210302,별표 5개 만점에 5개를 받았습니다.,,👍
20201117,별표 5개 만점에 5개를 받았습니다.,,최고예요
20201124,별표 5개 만점에 5개를 받았습니다.,,최고 입니다
20201105,별표 5개 만점에 5개를 받았습니다.,,좋아요~
20201105,별표 5개 만점에 5개를 받았습니다.,,좋아요
20200924,별표 5개 만점에 5개를 받았습니다.,,좋아여
20200924,별표 5개 만점에 5개를 받았습니다.,1,사옹
20200924,별표 5개 만점에 5개를 받았습니다.,,좋음
20200924,별표 5개 만점에 5개를 받았습니다.,,좋아요
20201118,별표 5개 만점에 5개를 받았습니다.,,굿
20200924,별표 5개 만점에 5개를 받았습니다.,,좋아요
20200924,별표 5개 만점에 1개를 받았습니다.,,알람 참나~
20200924,별표 5개 만점에 5개를 받았습니다.,,굿
20200928,별표 5개 만점에 5개를 받았습니다.,,쉬움
20200715,별표 5개 만점에 5개를 받았습니다.,1,짱
20201005,별표 5개 만점에 5개를 받았습니다.,1,굿
20200601,별표 5개 만점에 1개를 받았습니다.,7,안됨
20200414,별표 5개 만점에 5개를 받았습니다.,2,Good
20190726,별표 5개 만점에 5개를 받았습니다.,5,좋아요
20190805,별표 5개 만점에 1개를 받았습니다.,,적당히하세요
